ConversationId,ID,TimeStamp,BotEventTypeId,Name,Data
9Hv1L2r1bwo1FjailjPQmI-eu,6C93E4C6-EEB2-49C2-A274-B194D5BADF0F,41:35.4,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0
9Hv1L2r1bwo1FjailjPQmI-eu,6B9E846A-5BD8-40D2-B4C0-54797F370363,41:35.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 182 ms
CSZdbU3a76k2dmB8ufkrkC-eu,08D34413-2D4E-41C4-BC90-869A1D3D52DF,41:35.2,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.6
CSZdbU3a76k2dmB8ufkrkC-eu,C33E181A-08D7-425A-8B00-07339BB1C9C0,41:35.2,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 181 ms
9Hv1L2r1bwo1FjailjPQmI-eu,6AEE70A8-3BBB-469D-AB89-85DA30112916,41:35.2,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Can I book giving notice?
CSZdbU3a76k2dmB8ufkrkC-eu,66A91741-E476-48E8-9D1A-4E915DB3A3DB,41:35.0,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Report damage to window on catalase.
GjjRpC8yWMdD1st9YGaGyU-eu,632CF6B8-6003-4DAF-A314-8173E7E340A3,41:26.2,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
1UlTbte40Js3LtcS9G6DJ3-eu,3C21091A-EC5C-4FB6-8533-CF26F6D500CB,41:25.0,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I can see if an advisor is available, please tell me more about your enquiry today"
1UlTbte40Js3LtcS9G6DJ3-eu,DE219D8A-925B-4CED-9116-8044EB8D4E8F,41:25.0,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,Base.Person.Transfer
1UlTbte40Js3LtcS9G6DJ3-eu,BF64F91D-0A9D-4481-B42F-0B3C911DF2FC,41:24.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.3
1UlTbte40Js3LtcS9G6DJ3-eu,BA2023F3-3B66-44CE-87CC-76F56DE2DF9B,41:24.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 280 ms
1UlTbte40Js3LtcS9G6DJ3-eu,41A552B5-550F-431F-B911-77F422BDB9D4,41:24.5,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,To speak to ******** feedback.
9Hv1L2r1bwo1FjailjPQmI-eu,6F4103DB-E166-48F3-91DC-925BA95AE392,41:22.0,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.Housing.TenantsHandbook.Info
9Hv1L2r1bwo1FjailjPQmI-eu,AC44F743-6C29-4071-A803-D866A9D0B20A,41:22.0,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I can see if an advisor is available, please tell me more about your enquiry today"
9Hv1L2r1bwo1FjailjPQmI-eu,540612B3-B0EC-40E3-86BA-46A4F9468065,41:22.0,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
9Hv1L2r1bwo1FjailjPQmI-eu,8D1D3D59-183D-4E08-9835-7DCFAEBD560B,41:21.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 297 ms
9Hv1L2r1bwo1FjailjPQmI-eu,4FFEB4E4-D069-410F-AE26-E1E8A13B0BDE,41:21.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.1
9Hv1L2r1bwo1FjailjPQmI-eu,FAED1731-8FFD-406B-9757-C81DAD1F403B,41:21.5,E118000D-861E-4A68-A4F0-23FFCE5D35A8,Voice: User Feedback,I want to book giving notice.
9Hv1L2r1bwo1FjailjPQmI-eu,DACDB672-A8C6-466B-B499-B01F49381EB0,41:10.9,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"So we can improve the service, please tell us why the answer was not helpful"
9Hv1L2r1bwo1FjailjPQmI-eu,D31A7E63-A1C5-4A7A-BCC7-66B3F6B8215A,41:10.9,AA778518-8EBC-4293-919B-FCE678D6098D,Voice: Question Outcome Negative,
9Hv1L2r1bwo1FjailjPQmI-eu,1EF4A283-12A1-4DE5-AA45-D3606CA4C39D,41:10.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.6
9Hv1L2r1bwo1FjailjPQmI-eu,53A5A351-0E72-4DBC-8256-08247D8649E1,41:10.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 202 ms
9Hv1L2r1bwo1FjailjPQmI-eu,D14BF80B-54B9-472D-A5F3-F13282394272,41:10.6,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,No.
GjjRpC8yWMdD1st9YGaGyU-eu,99F300DE-A817-4566-816B-59058290CAB2,41:09.3,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"If you have another query, please ask me now or feel free to end the call using the end call button on your device or hanging up the receiver."
GjjRpC8yWMdD1st9YGaGyU-eu,427E8495-FB71-4990-BE4C-A498A8AB3B63,41:09.3,2462670F-36ED-466B-9186-69DD53D2B25C,Voice: Medium Prompt Response No,
GjjRpC8yWMdD1st9YGaGyU-eu,474F10EE-AA72-43F5-9A4E-D98A5F2D05EF,41:09.3,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
GjjRpC8yWMdD1st9YGaGyU-eu,9D475301-5A38-4F88-B082-CEB83A5055E6,41:09.3,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,Base.Person.Transfer
GjjRpC8yWMdD1st9YGaGyU-eu,536423B3-7C9A-4FE6-AB36-2C33256B9DDF,41:09.0,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 167 ms
GjjRpC8yWMdD1st9YGaGyU-eu,C4B649CF-ECDB-48F0-9337-4A67A643B3C9,41:09.0,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.3
GjjRpC8yWMdD1st9YGaGyU-eu,4A7D6C59-D398-49EA-A905-24FCD117394A,41:08.8,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,Speak to ******** support.
9Hv1L2r1bwo1FjailjPQmI-eu,EC74DD48-EECC-4222-B41A-6A404F53A986,41:05.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Was the answer helpful?
9Hv1L2r1bwo1FjailjPQmI-eu,DAE1C9E8-5D75-4F70-A24C-47592D6FB02F,41:05.3,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.6
9Hv1L2r1bwo1FjailjPQmI-eu,DE646A08-B1EF-4368-9251-A34D98B7DE3B,41:05.3,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 172 ms
9Hv1L2r1bwo1FjailjPQmI-eu,C6E5C539-F9BA-4B55-8BDE-E066404F9A06,41:05.2,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,No.
DfHvOuNtuI9ATotflnbzPq-eu,9A47A64C-D839-4C35-A41F-261ECDFB6834,41:05.1,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
44g3XV26yb9Gp5QI2KxWq2-eu,C44D6B6F-EAE0-43BA-98FA-EC48429A62D6,41:01.6,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
44g3XV26yb9Gp5QI2KxWq2-eu,5AD1935A-C5D2-45C4-AC26-6EAFF98902E6,41:01.6,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
44g3XV26yb9Gp5QI2KxWq2-eu,28B12D14-CA0C-4103-B5DB-0EA2976AEB66,41:01.4,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47977E+11
44g3XV26yb9Gp5QI2KxWq2-eu,FCF71E72-6FC6-4755-8A4A-9400F753E6B0,41:01.1,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
GjjRpC8yWMdD1st9YGaGyU-eu,D05428E5-89A5-4633-AB52-1A1F7D745BB8,40:58.8,B3AF9C52-4303-42AD-AA12-50088D9FB8C7,Voice: No User Input Timeout,Count: 1
9Hv1L2r1bwo1FjailjPQmI-eu,52475143-F3F4-471E-BA75-46B51904600B,40:58.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Would you like this answer sent to you as a text message?
9Hv1L2r1bwo1FjailjPQmI-eu,13A771D4-948F-48EA-8D43-45537F11017F,40:58.4,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.6
9Hv1L2r1bwo1FjailjPQmI-eu,FCBE6916-17F3-47E8-9E92-2BFB39DAB328,40:58.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 186 ms
9Hv1L2r1bwo1FjailjPQmI-eu,76C1C846-5AF1-4F99-BB44-455354DCD52B,40:58.2,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,No.
CSZdbU3a76k2dmB8ufkrkC-eu,764CA319-447F-4BB2-9E78-1294DA0B5EBF,40:56.9,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my rent. Please ask your question now"
CSZdbU3a76k2dmB8ufkrkC-eu,E50485B0-2F70-4167-A6DA-D481BBE68467,40:56.9,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby Homes, I'm Alley, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to Derby Homes' privacy notice at derby homes dot org.  I'm always learning so please be patient and remember to tell me if I've been helpful."
CSZdbU3a76k2dmB8ufkrkC-eu,1354C703-F9CD-48A6-88BE-B2CEA166B9D7,40:56.8,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47301E+11
CSZdbU3a76k2dmB8ufkrkC-eu,382A1B88-656C-4449-BB9F-210244C812D5,40:56.4,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyHomePRD
1UlTbte40Js3LtcS9G6DJ3-eu,0B0884A7-F809-46D2-854E-8ABD25083113,40:46.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
1UlTbte40Js3LtcS9G6DJ3-eu,52F0C531-31E2-405D-B581-C50C23014239,40:46.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
1UlTbte40Js3LtcS9G6DJ3-eu,D05A568D-260C-4F65-B6E9-593CF80F63CA,40:46.0,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47975E+11
1UlTbte40Js3LtcS9G6DJ3-eu,812C80B0-88CA-4F93-9FB3-FA083D36D5FA,40:45.7,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
DfHvOuNtuI9ATotflnbzPq-eu,8487E6DA-FE7D-465B-B909-2FB386404180,40:45.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my rent. Please ask your question now"
DfHvOuNtuI9ATotflnbzPq-eu,DAD91BCF-EC8D-4DA3-83F5-3DF6CF24B673,40:45.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby Homes, I'm Alley, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to Derby Homes' privacy notice at derby homes dot org.  I'm always learning so please be patient and remember to tell me if I've been helpful."
DfHvOuNtuI9ATotflnbzPq-eu,BEE70A5B-D247-4538-9EE5-6DDAF7427D0E,40:45.3,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47516E+11
DfHvOuNtuI9ATotflnbzPq-eu,9F21FEC1-468B-4BA3-A3CD-23F681254BDA,40:45.0,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyHomePRD
GjjRpC8yWMdD1st9YGaGyU-eu,46F7F403-D00F-49B5-8924-1980F91F1F87,40:44.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessMappedSearchIntent: 512 ms
GjjRpC8yWMdD1st9YGaGyU-eu,23A998C4-DC3C-4AC6-B877-3A8E2DB538B4,40:44.4,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I can see if an advisor is available, I think you were asking about council tax obligation. Would you like to hear more about this?"
GjjRpC8yWMdD1st9YGaGyU-eu,DAE2B21B-33FE-4440-91CB-1688289E9E49,40:44.4,D9E0B64F-F757-48D0-BAF8-DE7637528C43,Voice: Intent Confidence,Medium
GjjRpC8yWMdD1st9YGaGyU-eu,E9085AAD-410F-4D9A-B835-F153B3F46198,40:44.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessIntent: 1607 ms
Amz2COJGJIQ8ognIwWvUgl-eu,73E5CB0F-4BA5-482D-BD92-A0E318772002,40:43.3,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
GjjRpC8yWMdD1st9YGaGyU-eu,AF2ADD7B-5FAC-44B4-8194-6FE5A4B9FF4F,40:42.8,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.CouncilTax.Purpose.Info
GjjRpC8yWMdD1st9YGaGyU-eu,F657C454-3F9B-4468-A9F0-057D29E3FCCC,40:42.4,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0
GjjRpC8yWMdD1st9YGaGyU-eu,0580EC3E-D55F-49E2-AA7D-F46F1968EB88,40:42.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 188 ms
GjjRpC8yWMdD1st9YGaGyU-eu,63314303-888C-4E50-8E71-C46498EC3A2A,40:42.2,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Evidence for council tax.
9Hv1L2r1bwo1FjailjPQmI-eu,6A789438-85E0-4AD9-8AF4-C1CCEBB59805,40:35.1,1AFD631A-120A-4C16-A26F-8197F7FE2C79,Voice: Bot Spoken Answer,"To arrange a marriage, notice must be given at least 30 days and no more than one year before the ceremony. If you request it, we can send you a link to your mobile phone that provides more information on marriage arrangement and ceremonies."
9Hv1L2r1bwo1FjailjPQmI-eu,BA5B3B57-06E8-40B9-BC13-BF190AAE87DE,40:35.1,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Do you want me to repeat that?
9Hv1L2r1bwo1FjailjPQmI-eu,2FD76576-B3DC-4E3F-9B5E-9F89BE0E3FCC,40:35.0,4B48F449-32A5-44F3-891A-CAFC65116389,Voice: Answer Found,
9Hv1L2r1bwo1FjailjPQmI-eu,6AEA6707-C5F3-40EA-B089-9E939E8655CC,40:35.0,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessMappedSearchIntent: 574 ms
9Hv1L2r1bwo1FjailjPQmI-eu,7D2AB64D-8161-49B5-A2D4-F3A743CECB1E,40:35.0,D9E0B64F-F757-48D0-BAF8-DE7637528C43,Voice: Intent Confidence,High
9Hv1L2r1bwo1FjailjPQmI-eu,597E53ED-A19A-4633-ACB7-D393A0B785C4,40:35.0,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,FlexIDialogBase.ProcessIntent: 1659 ms
Amz2COJGJIQ8ognIwWvUgl-eu,785C9101-CDB4-49E3-BDF1-49964186639F,40:33.8,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my rent. Please ask your question now"
Amz2COJGJIQ8ognIwWvUgl-eu,EABE21CE-16E7-4A4B-9268-D55C9AC6F889,40:33.8,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby Homes, I'm Alley, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to Derby Homes' privacy notice at derby homes dot org.  I'm always learning so please be patient and remember to tell me if I've been helpful."
Amz2COJGJIQ8ognIwWvUgl-eu,40EBFE25-8B5F-4B0E-9F15-009A6D7FE413,40:33.6,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47301E+11
9Hv1L2r1bwo1FjailjPQmI-eu,CE7C45F8-729B-4AE5-9198-B5BE02C50188,40:33.3,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,LocalGov.Register.Marriage.Notice.Book
Amz2COJGJIQ8ognIwWvUgl-eu,428B9C63-4580-49B5-A1F4-5BABA6925603,40:33.3,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyHomePRD
9Hv1L2r1bwo1FjailjPQmI-eu,781271EC-EA34-460E-93F3-D92D322ACBBC,40:33.2,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.1
9Hv1L2r1bwo1FjailjPQmI-eu,FDB55797-8485-4243-B7B5-54981B6EB1A2,40:33.1,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 286 ms
9Hv1L2r1bwo1FjailjPQmI-eu,8C1D7863-8DA7-4BD9-A6E6-97A2D33545E5,40:32.9,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,How do I book giving notice?
GjjRpC8yWMdD1st9YGaGyU-eu,D14868C6-C552-4A6D-B930-B80B41D28819,40:29.6,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I can see if an advisor is available, please tell me more about your enquiry today"
GjjRpC8yWMdD1st9YGaGyU-eu,2FCB7AA0-D05F-4BF2-90A2-24AF8CC056A4,40:29.6,9FD3E166-A48F-45C8-85CD-FB8480403CD3,Voice: Final Intent,Base.Person.Transfer
GjjRpC8yWMdD1st9YGaGyU-eu,C1FACF55-60E1-4150-BB86-125CAA57E5DC,40:29.4,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 177 ms
GjjRpC8yWMdD1st9YGaGyU-eu,59B176B3-2462-42E4-A136-1415BF17B394,40:29.4,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.2
GjjRpC8yWMdD1st9YGaGyU-eu,F0FF25FF-6BD8-4F22-AB16-D92136BFC485,40:29.2,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Speak to ******** service.
Lde2J84uElX53ptPl3eYDB-eu,B32EC8C5-B87E-4E63-911A-68D36AF42E09,40:14.6,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
Lde2J84uElX53ptPl3eYDB-eu,4DEF697C-C129-479E-8473-78C785A4DC45,40:09.7,C2F63E86-D530-4E7F-8DC5-C28A6B264838,Voice: Call Transfer Successful,
4eHpJnKtywQH2wd0wlYNHO-eu,4F7D47F6-863D-41CB-A674-8930708ABFE0,40:07.2,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
5JfMrCOw5FGBGIbl0m1lcY-eu,161790E0-F099-4B33-9ED2-59071D3B4528,40:04.2,5EE4D1EC-D25D-40B7-A089-716C7317DC44,Voice: Call End OK,
Lde2J84uElX53ptPl3eYDB-eu,6B502371-9007-4179-9D71-CC7FA92E7711,39:58.3,B7E4F95C-4531-4CA3-A1DA-CB29186C3803,Voice: Call Transfer,4.41332E+11
Lde2J84uElX53ptPl3eYDB-eu,306490D2-31B7-4176-9B0B-1CE5599F9180,39:58.2,B2DF4E26-669D-4A44-AEA2-77BB8A951534,Voice: No Answer Found,
Lde2J84uElX53ptPl3eYDB-eu,F6BA6319-80E7-4CDC-B739-B9D8C303B855,39:58.2,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
Lde2J84uElX53ptPl3eYDB-eu,355CC314-C49B-4EFC-B735-0DB0588635D9,39:58.0,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,-0.2
Lde2J84uElX53ptPl3eYDB-eu,A64FBF95-5699-4044-A0A9-56F1721AF675,39:58.0,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 158 ms
Lde2J84uElX53ptPl3eYDB-eu,C3A6D4D5-95BF-4456-A982-A5F44FE30AB9,39:57.8,8C10F6EB-9B16-49EF-8310-CBE06887285C,Voice: User Question,Rent arrears.
5JfMrCOw5FGBGIbl0m1lcY-eu,3DD1A007-D769-4B43-888E-A1E58A999947,39:56.1,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"If you have another query, please ask me now or feel free to end the call using the end call button on your device or hanging up the receiver."
5JfMrCOw5FGBGIbl0m1lcY-eu,AECBFDF4-327D-4EBD-89FB-C0D2E2466AED,39:56.1,B2B1DD44-4A5C-4BE2-A0D5-296ED1E9F446,Voice: Question Outcome Positive,
5JfMrCOw5FGBGIbl0m1lcY-eu,1DFEBBF6-2A4D-499A-9059-E8DD7EB84287,39:56.0,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 196 ms
5JfMrCOw5FGBGIbl0m1lcY-eu,D61B7E8A-9147-4FED-B915-114DD6172E88,39:56.0,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0.4
5JfMrCOw5FGBGIbl0m1lcY-eu,4EB4F014-3E98-4681-BC9F-7932252A5C4D,39:55.8,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,Yes.
4eHpJnKtywQH2wd0wlYNHO-eu,3B854E80-5B3D-4385-84D2-8B9195B8E098,39:55.4,B2B1DD44-4A5C-4BE2-A0D5-296ED1E9F446,Voice: Question Outcome Positive,
4eHpJnKtywQH2wd0wlYNHO-eu,F869DF8D-A48D-45B7-AC12-7587C192F00C,39:55.4,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"If you have another query, please ask me now or feel free to end the call using the end call button on your device or hanging up the receiver."
4eHpJnKtywQH2wd0wlYNHO-eu,C860A46A-12A3-40A5-8FD4-469899780BD6,39:55.3,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0.4
4eHpJnKtywQH2wd0wlYNHO-eu,778325EB-9058-4A21-965E-A297DBB12F85,39:55.3,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 184 ms
9Hv1L2r1bwo1FjailjPQmI-eu,8D4FFD78-844C-4568-B3F0-ECD4379CE363,39:55.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
9Hv1L2r1bwo1FjailjPQmI-eu,862E4257-91D2-4076-8876-C8965928BC55,39:55.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
4eHpJnKtywQH2wd0wlYNHO-eu,FC0E5918-C1FE-47B6-BEDE-E56FFBC2EB83,39:55.1,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,Yes.
9Hv1L2r1bwo1FjailjPQmI-eu,B1E1A937-974D-4ECD-932D-1A89667DFA2E,39:55.0,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47495E+11
9Hv1L2r1bwo1FjailjPQmI-eu,02391A9D-75FA-4D3B-A8C0-14152307B994,39:54.7,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
GjjRpC8yWMdD1st9YGaGyU-eu,96671C68-EDEE-423E-BA3F-F2CFADD4E5D1,39:51.8,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"I can answer best if your question is in a short sentence such as, How do I pay my Council Tax. Please ask your question now"
GjjRpC8yWMdD1st9YGaGyU-eu,85F81E07-53C1-4E0D-BCF6-9D70AE34F7EC,39:51.8,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Welcome to Derby City Council, I'm Darcie, your Digital Helper and here to help with your question, request, or problem.  To find out more information about how your personal data is processed, please refer to the Council's privacy notice at derby.gov.uk.  I'm always learning so please be patient and remember to tell me if I've been helpful."
GjjRpC8yWMdD1st9YGaGyU-eu,4A35C20D-A7AB-4E15-AC10-2FB2249A02AA,39:51.6,A343492A-42C8-4C9F-AA0F-CC63EC4C65A6,Voice: Call Start,4.47306E+11
GjjRpC8yWMdD1st9YGaGyU-eu,5BC43DC1-8136-48FC-AFF1-B03A6B89C243,39:51.2,BE4AEB6B-144F-4592-A044-69BC0E9E1C7D,Voice: AudioCodes Event,DerbyMainPRD
4eHpJnKtywQH2wd0wlYNHO-eu,AA75E79E-ECE0-4084-902C-4AA48FBC6254,39:48.9,B3AF9C52-4303-42AD-AA12-50088D9FB8C7,Voice: No User Input Timeout,Count: 2
5JfMrCOw5FGBGIbl0m1lcY-eu,53C13FFA-B540-46D7-9CDC-F1B6151A501C,39:47.2,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,Was the answer helpful?
5JfMrCOw5FGBGIbl0m1lcY-eu,6C1A811C-1323-44BE-A60E-68ADD4626B1A,39:47.0,77B2B203-C8C9-459D-B1F1-5FFA431528C3,Voice: SMS Sent,4.47977E+11
5JfMrCOw5FGBGIbl0m1lcY-eu,6DBEB995-34AB-44B8-B7DC-2740A127E54E,39:46.8,6E03BFB9-26DC-4074-B4EB-6C60575E89A5,Voice: Instrumentation,Sentiment Analysis: 197 ms
5JfMrCOw5FGBGIbl0m1lcY-eu,EF9A2AAE-56B5-4AC6-9C34-81FC9240B0B4,39:46.8,7DF92EEA-6036-4552-AC3F-D3C71A5B0E36,Voice: Sentiment Score,0.4
5JfMrCOw5FGBGIbl0m1lcY-eu,140DB281-DCE8-446F-90C5-B4E788694C3D,39:46.6,C9AEDCA8-1A28-4948-AA84-8076C8921DFE,Voice: User Response,Yes.
Lde2J84uElX53ptPl3eYDB-eu,7EDD0C59-AE34-408B-80A9-D5615F13BD7A,39:46.5,4AF7E529-EE85-48EB-93E4-165355503C38,Voice: Bot Response,"Before I transfer you, tell me more about your enquiry today"
Lde2J84uElX53ptPl3eYDB-eu,C87FB2B5-B143-4F5E-A9F7-25697294C28E,39:46.5,B4261388-8CE3-4243-97FF-DCD2F6B61919,Voice: Call Escalation,
